user_id,course_id,rating,course_title,organization,difficulty
151,463,4.055193572741606,Internet Giants: The Law and Economics of Media Platforms,The University of Chicago,Mixed
151,445,3.581987785306299,Instructional Design Foundations and Applications,University of Illinois at Urbana-Champaign,Mixed
151,554,3.967119667468082,Learn Spanish: Basic Spanish Vocabulary,"University of California, Davis",Beginner
151,691,4.045605476786084,R Programming,Johns Hopkins University,Intermediate
151,718,4.0562740811746165,Search Engine Optimization Fundamentals,"University of California, Davis",Mixed
152,337,3.96021912446405,Front-End Web UI Frameworks and Tools: Bootstrap 4,The Hong Kong University of Science and Technology,Intermediate
152,1,3.901883146209316,A Crash Course in Causality:  Inferring Causal Effects from Observational Data,University of Pennsylvania,Intermediate
152,80,4.366067811335606,Bayesian Statistics: From Concept to Data Analysis,"University of California, Santa Cruz",Intermediate
152,634,4.243959139124838,Object-Oriented Data Structures in C++,University of Illinois at Urbana-Champaign,Intermediate
152,714,4.230937408570502,Sample-based Learning Methods,University of Alberta,Intermediate
152,761,4.01105933560793,Strategising: Management for Global Competitive Advantage,Macquarie University,Intermediate
153,58,4.367968502312345,"Applied Plotting, Charting & Data Representation in Python",University of Michigan,Intermediate
153,830,4.211263276552665,U.S. Federal Taxation,University of Illinois at Urbana-Champaign,Intermediate
153,140,4.243142725314899,Cloud Computing,University of Illinois at Urbana-Champaign,Intermediate
153,475,4.380080926148,Introduction to Calculus,The University of Sydney,Intermediate
153,838,3.761985037836809,Understanding Modern Finance,American Institute of Business and Economics,Intermediate
153,886,3.807642178455222,Программирование на Python,Mail.Ru Group,Intermediate
153,338,4.108413518283342,Full Stack Web and Multiplatform Mobile App Development,The Hong Kong University of Science and Technology,Intermediate
153,641,3.9733746514948676,Organizational Leadership,Northwestern University,Intermediate
153,338,4.286975356540806,Full Stack Web and Multiplatform Mobile App Development,The Hong Kong University of Science and Technology,Intermediate
153,794,4.386498907230555,The Bits and Bytes of Computer Networking,Google,Beginner
153,205,4.033043280196076,Data Warehousing for Business Intelligence,University of Colorado System,Advanced
153,378,3.6141556677418514,Getting Started with Google Sheets,Google Cloud,Beginner
154,620,5.0,Nanotechnology: A Maker’s Course,Duke University,Mixed
154,815,4.27021550577951,The Science of Well-Being,Yale University,Mixed
154,401,4.65557904387306,Hacia una práctica constructivista en el aula,Pontificia Universidad Católica de Chile,Mixed
154,853,4.774983435352589,Version Control with Git,Atlassian,Mixed
154,393,3.750611282859988,Grammar and Punctuation,"University of California, Irvine",Mixed
154,114,3.8491422487660385,Business Model Innovation,HEC Paris,Mixed
154,89,3.960731337351469,Big Data – Introducción al uso práctico de datos masivos,Universitat Autònoma de Barcelona,Beginner
154,458,4.389566269922935,International Organizations Management,University of Geneva,Beginner
154,416,3.871003206008931,IBM AI Engineering,IBM,Intermediate
155,507,3.782967299044153,Introduction to Philosophy,The University of Edinburgh,Mixed
155,66,4.143159144973805,Art & Activity: Interactive Strategies for Engaging with Art,The Museum of Modern Art,Mixed
155,590,3.9433765964688194,Mastering Data Analysis in Excel,Duke University,Mixed
155,756,3.768065641527704,Strategic Business Management - Microeconomics,"University of California, Irvine",Beginner
155,126,3.996892239610515,"Cameras, Exposure, and Photography",Michigan State University,Mixed
156,665,3.9051706132704584,"Presentation Skills: Speechwriting, Slides and Delivery",E-Learning Development Fund,Beginner
156,304,4.0135799215263015,FinTech: Finance Industry Transformation and Regulation,The Hong Kong University of Science and Technology,Beginner
156,459,4.255946624233577,International Security Management,Erasmus University Rotterdam,Beginner
156,821,4.193998436394087,The Technology of Music Production,Berklee College of Music,Beginner
156,856,3.93998414511682,Virtual Teacher,"University of California, Irvine",Beginner
156,59,3.558192716707016,Aprende a programar con Python,Universidad Austral,Beginner
156,152,3.848347247104499,Computer Security and Systems Management,University of Colorado System,Beginner
156,73,4.04413657330503,Autism Spectrum Disorder,"University of California, Davis",Mixed
156,870,4.141816203045804,Write Your First Novel,Michigan State University,Beginner
156,508,3.752905721044097,Introduction to Portfolio Construction and Analysis with Python,EDHEC Business School,Mixed
157,125,4.365227360690943,COVID-19: What You Need to Know (CME Eligible),Osmosis,Beginner
157,742,3.89136823792779,Songwriting: Writing the Lyrics,Berklee College of Music,Beginner
157,536,4.106726676614703,Java Programming: Solving Problems with Software,Duke University,Beginner
157,302,4.265698754343046,Feminism and Social Justice,"University of California, Santa Cruz",Beginner
157,96,4.041827101689786,Blockchain Revolution in Financial Services,INSEAD,Beginner
157,280,4.1833300033890914,Esports,"University of California, Irvine",Beginner
157,281,3.8595514561449398,Essential Epidemiologic Tools for Public Health Practice,Johns Hopkins University,Beginner
157,304,3.8984685754284207,FinTech: Finance Industry Transformation and Regulation,The Hong Kong University of Science and Technology,Beginner
157,250,5.0,Egiptología (Egyptology),Universitat Autònoma de Barcelona,Beginner
157,461,4.4683954315599195,International migrations: a global issue,Sciences Po,Beginner
157,271,4.279636269509163,Entrepreneurship Strategy: From Ideation to Exit,HEC Paris,Beginner
157,128,4.126709140295059,"Capstone: Retrieving, Processing, and Visualizing Data with Python",University of Michigan,Mixed
157,269,4.084812285621449,Entrepreneurship 2: Launching your Start-Up,University of Pennsylvania,Mixed
157,607,4.521258384251069,Model Thinking,University of Michigan,Mixed
157,277,4.473277243101931,Epidemiology: The Basic Science of Public Health,The University of North Carolina at Chapel Hill,Mixed
158,863,4.4434579939326815,What is Compliance?,University of Pennsylvania,Mixed
158,380,4.60941132148725,Global Diplomacy – Diplomacy in the Modern World,SOAS University of London,Mixed
158,758,4.2306296014291975,Strategic Management,Copenhagen Business School,Mixed
158,477,4.5298403279211925,Introduction to Classical Music,Yale University,Mixed
158,502,4.28006576871736,Introduction to International Criminal Law,Case Western Reserve University,Mixed
158,809,4.419440117968594,The Power of Microeconomics: Economic Principles in the Real World,"University of California, Irvine",Mixed
158,463,4.180852635766673,Internet Giants: The Law and Economics of Media Platforms,The University of Chicago,Mixed
158,452,3.6068110474939314,International Cyber Conflicts,The State University of New York,Mixed
158,593,4.8282605263790925,Materials Science: 10 Things Every Engineer Should Know,"University of California, Davis",Mixed
158,15,4.0280070294624775,AWS Fundamentals: Going Cloud-Native,Amazon Web Services,Beginner
158,322,4.053842087134966,First Step Korean,Yonsei University,Beginner
158,154,4.362881925689427,Construction Cost Estimating and Cost Control,Columbia University,Beginner
158,368,3.9762646142134757,Genomic Data Science,Johns Hopkins University,Intermediate
158,526,3.9072542114263844,Introduction to Web Development,"University of California, Davis",Beginner
159,259,4.244224322975118,English Composition I,Duke University,Beginner
159,833,4.289675551378347,UX Design Fundamentals,California Institute of the Arts,Beginner
159,814,4.460911622468103,The Science of Training Young Athletes,University of Florida,Beginner
159,762,4.5916282352925215,Strategy and Sustainability,IESE Business School,Beginner
159,719,4.313944545466837,Secure Coding Practices,"University of California, Davis",Intermediate
159,227,3.7749342103268564,Digital Advertising Strategy,University of Colorado Boulder,Beginner
159,152,4.052154477728963,Computer Security and Systems Management,University of Colorado System,Beginner
160,226,3.791937496417589,Devenir entrepreneur du changement,Ticket for Change,Mixed
160,869,4.478401449708526,Write Professional Emails in English,Georgia Institute of Technology,Mixed
160,247,4.5448192176126145,Economics of Money and Banking,Columbia University,Mixed
160,835,3.941390596235277,Understanding Clinical Research: Behind the Statistics,University of Cape Town,Mixed
160,132,4.127198290633395,Chicken Behaviour and Welfare,The University of Edinburgh,Mixed
160,890,4.476575367310967,Финансовые инструменты для частного инвестора,National Research University Higher School of Economics,Beginner
160,388,4.242666061054136,Good with Words: Writing and Editing,University of Michigan,Beginner
160,328,4.498195801260329,Foundations of Everyday Leadership,University of Illinois at Urbana-Champaign,Mixed
161,499,3.5420809578845827,Introduction to HTML5,University of Michigan,Mixed
161,68,3.6527047084170006,Arts and Culture Strategy,National Arts Strategies,Mixed
161,493,4.606057893863537,Introduction to Environmental Law and Policy,The University of North Carolina at Chapel Hill,Mixed
161,477,4.342731517715891,Introduction to Classical Music,Yale University,Mixed
161,262,3.9649705972828264,English for Journalism,University of Pennsylvania,Mixed
161,684,4.2216841279536155,Python Data Structures,University of Michigan,Mixed
161,492,4.597678429456952,Introduction to Engineering Mechanics,Georgia Institute of Technology,Mixed
161,403,4.4413064979021035,Healing with the Arts,University of Florida,Mixed
161,663,3.8851280651705418,Preparing for the Google Cloud Associate Cloud Engineer Exam,Google Cloud,Beginner
161,492,4.722629799295928,Introduction to Engineering Mechanics,Georgia Institute of Technology,Mixed
162,0,4.589788848450989,(ISC)² Systems Security Certified Practitioner (SSCP),(ISC)²,Beginner
162,471,4.1951566789274395,Introduction to Blockchain Technologies,INSEAD,Beginner
162,228,3.8708283967040265,Digital Business Models,Lund University,Beginner
162,360,4.062856149890072,Fundraising and Development,"University of California, Davis",Beginner
162,379,4.538431107815018,Getting Started with SAS Programming,SAS,Beginner
162,572,4.309579961619544,Magic in the Middle Ages,Universitat de Barcelona,Beginner
162,208,3.7558205805009575,Databases and SQL for Data Science,IBM,Beginner
162,534,4.173509164871718,Japanese for beginners 1,Saint Petersburg State University,Beginner
162,71,4.341549407333582,Astrobiology and the Search for Extraterrestrial Life,The University of Edinburgh,Mixed
162,442,3.8454005487479113,Inspirational Leadership: Leading with Sense,HEC Paris,Beginner
162,455,4.484176007542423,International Law in Action: the Arbitration of International Disputes,Universiteit Leiden,Mixed
162,158,3.897985553918812,Contabilidad para no contadores,Universidad Nacional Autónoma de México,Beginner
163,278,4.41545775756534,Epigenetic Control of Gene Expression,The University of Melbourne,Mixed
163,456,3.9764624528503254,International Leadership and Organizational Behavior,Università Bocconi,Mixed
163,739,3.4375928132863183,Software Processes and Agile Practices,University of Alberta,Mixed
163,505,3.9644708910138897,Introduction to Operations Management,University of Pennsylvania,Mixed
163,863,4.534176560368952,What is Compliance?,University of Pennsylvania,Mixed
163,773,4.341985709623356,Supporting children with difficulties in reading and writing,UCL Institute of Education,Mixed
163,815,4.417489029674168,The Science of Well-Being,Yale University,Mixed
163,822,4.59933843176103,The Truth About Cats and Dogs,The University of Edinburgh,Mixed
163,467,4.0048556782306,Introduction aux Droits de l’Homme,University of Geneva,Mixed
163,561,4.001338980964047,Linear Circuits 1: DC Analysis,Georgia Institute of Technology,Mixed
163,502,4.4793719367647835,Introduction to International Criminal Law,Case Western Reserve University,Mixed
163,297,4.308283447237323,Excel/VBA for Creative Problem Solving,University of Colorado Boulder,Beginner
163,427,4.69824996404076,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",deeplearning.ai,Beginner
163,542,4.2040079188432555,Leadership in 21st Century Organizations,Copenhagen Business School,Mixed
163,300,4.820250432635854,Explorando la Energía Sustentable,Pontificia Universidad Católica de Chile,Beginner
164,423,5.0,"Identifying, Monitoring, and Analyzing Risk and Incident Response and Recovery",(ISC)²,Beginner
164,658,4.548430975206597,Positive Psychology: Martin E. P. Seligman’s Visionary Science,University of Pennsylvania,Beginner
164,824,4.439745682113303,Think Again I: How to Understand Arguments,Duke University,Beginner
164,698,3.7882152214312166,Requirements Engineering: Secure Software  Specifications,University of Colorado System,Beginner
164,344,4.1555802438942075,Fundamentals of Computing,Rice University,Beginner
164,431,4.300274147874811,Industrial IoT on Google Cloud Platform,Google Cloud,Beginner
164,448,4.246187801033368,Intellectual Property Law,University of Pennsylvania,Intermediate
165,560,4.442926226738916,Liderazgo efectivo para el siglo XXI,Universidad de los Andes,Intermediate
165,294,4.424326811798065,Excel Skills for Business: Intermediate I,Macquarie University,Intermediate
165,563,3.723425720609123,Machine Learning,University of Washington,Intermediate
165,601,3.9200999639521634,Memoir and Personal Essay: Write About Yourself,Wesleyan University,Beginner
165,694,4.0419613163108545,"Recruiting, Hiring, and Onboarding Employees",University of Minnesota,Mixed
166,533,4.230021949137479,Investment and Portfolio Management,Rice University,Beginner
166,733,4.2060198550174945,"Social Norms, Social Change I",University of Pennsylvania,Beginner
166,183,3.9347260745148827,Cybersecurity for Business,University of Colorado System,Beginner
166,173,4.121556580176796,Creative Writing,Wesleyan University,Beginner
166,662,4.321218709561101,Practical Time Series Analysis,The State University of New York,Intermediate
166,381,4.334364017277391,Global Diplomacy: the United Nations in the World,SOAS University of London,Beginner
166,513,3.8247850663768563,Introduction to Scripting in Python,Rice University,Beginner
167,557,3.7957072141792083,Learning to Teach Online,UNSW Sydney (The University of New South Wales),Beginner
167,289,3.8734535106299086,"Everyday Excel, Part 1",University of Colorado Boulder,Beginner
167,43,4.088259667607826,An Introduction to Programming the Internet of Things (IOT),"University of California, Irvine",Beginner
167,160,4.4063051962841815,Continuous Delivery & DevOps,University of Virginia,Beginner
167,824,4.745223502547599,Think Again I: How to Understand Arguments,Duke University,Beginner
167,587,3.8323440230411263,Marketing Verde,Universidad de los Andes,Mixed
167,235,5.0,Discrete Optimization,The University of Melbourne,Intermediate
167,217,4.49792668485257,Design and Interpretation of Clinical Trials,Johns Hopkins University,Mixed
168,567,4.595161412147957,Machine Learning for All,University of London,Beginner
168,609,4.303043629193863,Modern Art & Ideas,The Museum of Modern Art,Beginner
168,489,3.8228398349496904,Introduction to Discrete Mathematics for Computer Science,National Research University Higher School of Economics,Beginner
168,672,3.934861155900212,"Programming Foundations with JavaScript, HTML and CSS",Duke University,Beginner
168,419,4.483240147560013,IBM Customer Engagement Specialist Professional Certificate,IBM,Beginner
168,260,4.644040607748296,English for Business and Entrepreneurship,University of Pennsylvania,Beginner
168,178,4.137299418044366,Culture-Driven Team Building,University of Pennsylvania,Beginner
168,145,3.940620798418696,Communication Skills for Engineers,Rice University,Beginner
168,544,4.0845120579339795,Leading People and Teams,University of Michigan,Beginner
168,214,3.468575438310823,Dermatology: Trip to skin,Novosibirsk State University ,Beginner
168,202,4.727792618042291,Data Visualization with Advanced Excel,PwC,Beginner
169,57,3.777217719397338,Applied Machine Learning in Python,University of Michigan,Intermediate
169,714,4.223114923469214,Sample-based Learning Methods,University of Alberta,Intermediate
169,325,4.332771128967303,Formulación y evaluación de proyectos complejos,Universidad de los Andes,Intermediate
169,220,4.099008557138443,Developing APIs with Google Cloud's Apigee API Platform,Google Cloud,Intermediate
169,432,4.629294717769892,Infectious Disease Modelling,Imperial College London,Intermediate
169,254,4.271156571230346,Electronic Music Production,Berklee College of Music,Intermediate
169,870,3.6371632270270378,Write Your First Novel,Michigan State University,Beginner
169,418,4.12759068252967,IBM Applied AI,IBM,Beginner
170,340,4.3745233005339585,Functional Programming Principles in Scala,École Polytechnique Fédérale de Lausanne,Intermediate
170,7,4.030799457606086,AI For Medical Treatment,deeplearning.ai,Intermediate
170,390,4.7373605939296946,Google Cloud Platform Fundamentals for AWS Professionals,Google Cloud,Intermediate
170,428,4.004589597733995,Improving Leadership & Governance in Nonprofit Organizations,Luther College at the University of Regina,Beginner
170,386,4.466790428067656,Global Trends for Business and Society,University of Pennsylvania,Mixed
171,588,4.072097329516334,Marketing con Redes Sociales,Tecnológico de Monterrey,Intermediate
171,195,3.809359224342882,Data Mining,University of Illinois at Urbana-Champaign,Intermediate
171,162,4.3214060489780035,Convolutional Neural Networks,deeplearning.ai,Intermediate
171,111,3.880302098156279,Business English Communication Skills,University of Washington,Intermediate
171,671,4.384395860785098,Process Mining: Data science in Action,Eindhoven University of Technology,Intermediate
171,446,4.52297397586471,Instructional Methods in Health Professions Education,University of Michigan,Intermediate
171,875,4.6540796326395695,Étudier en France: French Intermediate course B1-B2,École Polytechnique,Intermediate
171,524,4.434261022197207,Introduction to User Experience Design,Georgia Institute of Technology,Beginner
171,548,4.10185444260639,Learn English,Tsinghua University,Beginner
171,770,3.6865525692473726,Supply Chain Management,Rutgers the State University of New Jersey,Beginner
171,190,4.124598146151861,Data Collection and Processing with Python,University of Michigan,Intermediate
172,347,3.9954004049208676,Fundamentals of Graphic Design,California Institute of the Arts,Beginner
172,121,4.710927865857068,Business and Financial Modeling,University of Pennsylvania,Beginner
172,298,4.68895685722918,"Excel/VBA for Creative Problem Solving, Part 1",University of Colorado Boulder,Beginner
172,581,4.1792217521598705,Market Research,"University of California, Davis",Beginner
172,666,4.4322397392851505,Pricing Strategy Optimization,BCG,Beginner
172,15,4.634794576256038,AWS Fundamentals: Going Cloud-Native,Amazon Web Services,Beginner
172,677,4.111266448643354,Project Launch,"University of California, Irvine",Beginner
172,710,4.3906774871805725,SAS Visual Business Analytics,SAS,Beginner
172,372,4.882852607116461,Gestión de organizaciones efectivas,Pontificia Universidad Católica de Chile,Mixed
172,220,4.255707671314783,Developing APIs with Google Cloud's Apigee API Platform,Google Cloud,Intermediate
172,385,4.382615747589371,Global Financing Solutions  (by EDHEC and Société Générale),EDHEC Business School,Intermediate
172,580,4.108232416866815,Managing Your Health: The Role of Physical Therapy and Exercise,University of Toronto,Beginner
173,606,4.4204003530483424,Miracles of Human Language: An Introduction to Linguistics,Universiteit Leiden,Beginner
173,47,4.437941832611035,Anatomy: Musculoskeletal and Integumentary Systems,University of Michigan,Beginner
173,423,4.155199741229361,"Identifying, Monitoring, and Analyzing Risk and Incident Response and Recovery",(ISC)²,Beginner
173,113,4.343704458533506,Business Foundations,University of Pennsylvania,Beginner
173,756,3.8529093356396316,Strategic Business Management - Microeconomics,"University of California, Irvine",Beginner
173,41,4.400691673517028,An Introduction to American Law,University of Pennsylvania,Beginner
173,688,4.173879159447067,Python for Everybody,University of Michigan,Beginner
173,770,4.570259812367809,Supply Chain Management,Rutgers the State University of New Jersey,Beginner
173,357,4.208347815671344,Fundamentos de Excel para Negocios,Universidad Austral,Beginner
173,204,3.7643976205925376,Data Visualization with Tableau,"University of California, Davis",Beginner
173,72,4.529307992584179,Atención Primaria en Salud: El desafío de las Enfermedades no Transmisibles,Pontificia Universidad Católica de Chile,Intermediate
173,720,4.224651503447381,Security & Safety Challenges in a Globalized World,Universiteit Leiden,Beginner
173,388,4.083226565469049,Good with Words: Writing and Editing,University of Michigan,Beginner
173,606,4.137975677421797,Miracles of Human Language: An Introduction to Linguistics,Universiteit Leiden,Beginner
173,696,4.056436759812939,Renewable Energy and Green Building Entrepreneurship,Duke University,Beginner
174,878,4.643634282328895,Искусство разработки на современном C++,E-Learning Development Fund,Intermediate
174,22,4.170973773572838,Accounting for Decision Making,University of Michigan,Intermediate
174,721,4.402076826288545,Security in Google Cloud Platform,Google Cloud,Intermediate
174,446,4.523451273806759,Instructional Methods in Health Professions Education,University of Michigan,Intermediate
174,162,4.400882711389747,Convolutional Neural Networks,deeplearning.ai,Intermediate
174,7,5.0,AI For Medical Treatment,deeplearning.ai,Intermediate
174,888,4.484610387888208,Разработка интерфейсов: вёрстка и JavaScript,E-Learning Development Fund,Intermediate
174,295,4.180755098820568,Excel Skills for Business: Intermediate II,Macquarie University,Intermediate
174,788,4.0935023253967895,TensorFlow: Data and Deployment,deeplearning.ai,Intermediate
174,520,4.698439811425307,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",deeplearning.ai,Intermediate
174,838,3.746081276590918,Understanding Modern Finance,American Institute of Business and Economics,Intermediate
174,240,4.40845564832623,Driving business towards the Sustainable Development Goals,Erasmus University Rotterdam,Beginner
174,21,3.784331374533335,Accounting Analytics,University of Pennsylvania,Mixed
174,709,4.069983853673988,SAS Programmer,SAS,Beginner
174,300,4.083747285916811,Explorando la Energía Sustentable,Pontificia Universidad Católica de Chile,Beginner
175,491,3.95630154318897,Introduction to Embedded Systems Software and Development Environments,University of Colorado Boulder,Intermediate
175,632,3.916292389932974,Object Oriented Java Programming: Data Structures and Beyond,University of California San Diego,Intermediate
175,807,4.240111556355725,The Oral Cavity: Portal to Health and Disease,University of Pennsylvania,Intermediate
175,703,4.47418447885098,Revisão Sistemática e Meta-análise,Universidade Estadual de Campinas,Intermediate
175,888,3.952704659761452,Разработка интерфейсов: вёрстка и JavaScript,E-Learning Development Fund,Intermediate
175,325,3.995871173800861,Formulación y evaluación de proyectos complejos,Universidad de los Andes,Intermediate
175,312,3.8328983206651173,Financial Management,University of Illinois at Urbana-Champaign,Intermediate
175,164,5.0,Corporate & Commercial Law I: Contracts & Employment Law,University of Illinois at Urbana-Champaign,Intermediate
175,416,4.023670620089407,IBM AI Engineering,IBM,Intermediate
175,412,4.6591954904033805,How Things Work: An Introduction to Physics,University of Virginia,Intermediate
175,858,4.382314409891692,Web Applications for Everybody,University of Michigan,Intermediate
175,701,5.0,Responsive Website Development and Design,"Goldsmiths, University of London",Beginner
175,645,3.8951189811225153,"Parallel, Concurrent, and Distributed Programming in Java",Rice University,Intermediate
175,313,3.954761219760382,Financial Markets,Yale University,Beginner
175,265,3.943584570972659,Enterprise Architecture,Peter the Great St. Petersburg Polytechnic University,Beginner
176,815,4.654501281376205,The Science of Well-Being,Yale University,Mixed
176,324,4.1684690769345005,Forensic Accounting and Fraud Examination,West Virginia University,Mixed
176,822,4.227000520361725,The Truth About Cats and Dogs,The University of Edinburgh,Mixed
176,886,3.9545092910010653,Программирование на Python,Mail.Ru Group,Intermediate
176,241,4.851386637877545,Drug Commercialization,University of California San Diego,Beginner
177,501,4.070348066956855,Introduction to Intellectual Property,University of Pennsylvania,Beginner
177,427,4.275588861493626,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",deeplearning.ai,Beginner
177,342,4.31917425486395,Fundamental Neuroscience for Neuroimaging,Johns Hopkins University,Beginner
177,301,4.222751580923403,Fashion as Design,The Museum of Modern Art,Beginner
177,589,3.8704475147688076,Marketing in a Digital World,University of Illinois at Urbana-Champaign,Beginner
177,186,3.696354047927473,Data Analysis and Interpretation,Wesleyan University,Beginner
177,729,3.9647617483552478,"Sleep: Neurobiology, Medicine, and Society",University of Michigan,Beginner
177,513,4.461356514445858,Introduction to Scripting in Python,Rice University,Beginner
177,597,3.778326436105809,Mathematics for Machine Learning: Multivariate Calculus,Imperial College London,Beginner
177,172,4.355324819894468,Creative Problem Solving,University of Minnesota,Mixed
177,821,4.595519071551389,The Technology of Music Production,Berklee College of Music,Beginner
177,500,3.650350223201416,Introduction to Imagemaking,California Institute of the Arts,Beginner
177,152,4.400301566249575,Computer Security and Systems Management,University of Colorado System,Beginner
178,53,3.8840820359751667,Antimicrobial resistance - theory and methods,Technical University of Denmark (DTU),Intermediate
178,522,3.7425391729489497,"Introduction to Trading, Machine Learning & GCP",New York Institute of Finance,Intermediate
178,818,3.5443126104322173,The Strategy of Content Marketing,"University of California, Davis",Intermediate
178,491,3.700841188331183,Introduction to Embedded Systems Software and Development Environments,University of Colorado Boulder,Intermediate
178,401,4.0416225813706665,Hacia una práctica constructivista en el aula,Pontificia Universidad Católica de Chile,Mixed
178,92,4.229766807880951,Biostatistics in Public Health,Johns Hopkins University,Beginner
178,320,4.7587457476976365,Finding Purpose and Meaning In Life: Living for What Matters Most,University of Michigan,Beginner
179,64,3.7698175168652264,Architecting with Google Kubernetes Engine 日本語版,Google Cloud,Beginner
179,599,3.9892134337286564,Medical Cannabis: The Health Effects of THC and CBD,University of Colorado Boulder,Beginner
179,362,4.276364442633117,G Suite Administration,Google Cloud,Beginner
179,13,3.7209884577417984,AWS Fundamentals: Addressing Security Risk,Amazon Web Services,Beginner
179,512,4.65377001606235,Introduction to Psychology,Yale University,Beginner
179,490,4.3842591345722015,Introduction to Electronics,Georgia Institute of Technology,Mixed
179,334,4.037961895032202,From Data to Insights with Google Cloud Platform,Google Cloud,Beginner
179,135,4.420967684589809,Cisco Networking Basics,Cisco,Beginner
180,287,4.202138877787741,Estadística y probabilidad,Universidad Nacional Autónoma de México,Beginner
180,629,3.9798866250772886,Newborn Baby Care,University of Colorado System,Beginner
180,453,4.614227004420784,International Humanitarian Law in Theory and Practice,Kalshoven-Gieskes Forum,Beginner
180,316,3.7767891066599253,Financial Technology (Fintech) Innovations,University of Michigan,Beginner
180,592,3.7877629148521312,Mastering Software Development in R,Johns Hopkins University,Beginner
181,889,4.213175724204569,Русский как иностранный,Saint Petersburg State University,Intermediate
181,254,4.314177703469698,Electronic Music Production,Berklee College of Music,Intermediate
181,75,4.325893834550112,Autodesk CAD/CAM/CAE for Mechanical Engineering,Autodesk,Intermediate
181,650,4.393882765044551,Perfect Tenses and Modals,"University of California, Irvine",Intermediate
181,349,4.540367433813911,Fundamentals of Immunology: Innate Immunity and B-Cell Function,Rice University,Intermediate
181,432,4.716877027422232,Infectious Disease Modelling,Imperial College London,Intermediate
181,376,3.9491746334394557,Getting Started with Go,"University of California, Irvine",Intermediate
181,765,4.225493002852472,Successful Negotiation: Essential Strategies and Skills,University of Michigan,Mixed
181,318,4.1068288078593636,Finanzas corporativas,Universidad Nacional Autónoma de México,Intermediate
181,467,4.223138938459983,Introduction aux Droits de l’Homme,University of Geneva,Mixed
181,530,4.220110236264622,Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,Beginner
182,305,4.664049310485703,"FinTech: Foundations, Payments, and Regulations",University of Pennsylvania,Beginner
182,844,3.717106134751017,Unity XR: How to Build AR and VR Apps,Unity,Beginner
182,327,4.040041678183949,Foundations of Business Strategy,University of Virginia,Beginner
182,429,4.337117600359985,In the Studio: Postwar Abstract Painting,The Museum of Modern Art,Beginner
182,839,4.3589038582303905,Understanding Plants - Part I: What a Plant Knows,Tel Aviv University,Beginner
182,717,4.164410908163025,Science of Exercise,University of Colorado Boulder,Beginner
182,534,3.4774664495764704,Japanese for beginners 1,Saint Petersburg State University,Beginner
182,68,4.049597590753721,Arts and Culture Strategy,National Arts Strategies,Mixed
182,876,4.245967428107502,Éxito Profesional,"University of California, Irvine",Beginner
182,790,3.9816587321403127,The Addicted Brain,Emory University,Beginner
182,704,3.803852149508977,Robotics,University of Pennsylvania,Beginner
183,775,4.400103811538937,Sustainable Tourism – promoting environmental public health,University of Copenhagen,Beginner
183,476,4.787173660373726,Introduction to Chemistry:  Reactions and Ratios,Duke University,Beginner
183,813,4.15837162371391,The Science of Success: What Researchers Know that You Should Know,University of Michigan,Beginner
183,819,4.670808761710774,"The Sustainable Development Goals – A global, transdisciplinary vision for the future",University of Copenhagen,Beginner
183,289,4.198802565782357,"Everyday Excel, Part 1",University of Colorado Boulder,Beginner
183,61,4.284344470582766,Aprendiendo a aprender: Poderosas herramientas mentales con las que podrás dominar temas difíciles (Learning How to Learn),University of California San Diego,Beginner
183,194,4.140399357548704,Data Management for Clinical Research,Vanderbilt University,Beginner
183,765,4.470984875488693,Successful Negotiation: Essential Strategies and Skills,University of Michigan,Mixed
183,768,4.165310531705428,Supply Chain Finance and Blockchain Technology,New York Institute of Finance,Intermediate
183,528,4.3173300294441574,Introductory Human Physiology,Duke University,Mixed
184,340,3.819761810828214,Functional Programming Principles in Scala,École Polytechnique Fédérale de Lausanne,Intermediate
184,875,4.289386840598628,Étudier en France: French Intermediate course B1-B2,École Polytechnique,Intermediate
184,22,4.139482259983836,Accounting for Decision Making,University of Michigan,Intermediate
184,693,3.6479222109057208,Recommender Systems,University of Minnesota,Intermediate
184,747,3.661049657255012,Sports Marketing,Northwestern University,Intermediate
184,177,3.8494397392865873,Cuidados y procedimientos generales en la atención del recién nacido,Universidad de Chile,Intermediate
184,348,3.941799460868446,Fundamentals of Immunology,Rice University,Intermediate
184,612,4.630868466805115,Modernizing Data Lakes and Data Warehouses with GCP,Google Cloud,Intermediate
184,778,3.7412027910242114,Systems Biology and Biotechnology,Icahn School of Medicine at Mount Sinai,Intermediate
184,315,4.615362572817375,Financial Reporting,University of Illinois at Urbana-Champaign,Intermediate
184,70,4.69724118555824,Aspectos básicos de la planificación y la gestión de proyectos,University of Virginia,Beginner
184,82,4.316172062110336,Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,Mixed
184,93,4.90487443202137,Blended Language Learning: Design and Practice for Teachers,University of Colorado Boulder,Intermediate
184,235,4.465723455113793,Discrete Optimization,The University of Melbourne,Intermediate
184,401,4.141903580792706,Hacia una práctica constructivista en el aula,Pontificia Universidad Católica de Chile,Mixed
